1, 0.00070200
2, 0.00099200
3, 0.00113700
4, 0.00127100
5, 0.00139900
6, 0.00153100
7, 0.00628500
8, 0.00634100
9, 0.00639900
10, 0.00645000
11, 0.00650200
12, 0.00655400
13, 0.00661600
14, 0.00667900
15, 0.00674700
16, 0.00681900
17, 0.00689400
18, 0.00702400
19, 0.00712000
20, 0.00718000
21, 0.00723600
22, 0.00731000
23, 0.00737700
24, 0.00744500
25, 0.00750900
26, 0.00757000
27, 0.00762900
28, 0.00781300
29, 0.00787200
30, 0.00793200
31, 0.00798900
32, 0.00815500
33, 0.00820500
34, 0.00827400
35, 0.00834000
36, 0.00841100
37, 0.00847100
38, 0.00856200
39, 0.00863300
40, 0.00869700
41, 0.00878200
42, 0.00882000
43, 0.00887800
44, 0.00893300
45, 0.00905500
46, 0.00908700
47, 0.00945500
48, 0.00963200
49, 0.01180700
50, 0.01193300
51, 0.01200600
52, 0.01207400
53, 0.01214000
54, 0.01218800
55, 0.01227200
56, 0.01233600
57, 0.01239300
58, 0.01248700
59, 0.01254300
60, 0.01260100
61, 0.01289700
62, 0.01309300
63, 0.01316600
64, 0.01323700
65, 0.01332000
66, 0.01337700
67, 0.01344500
68, 0.01350300
69, 0.01356000
70, 0.01363700
71, 0.01368500
72, 0.01374200
73, 0.01484300
74, 0.01492600
75, 0.01500200
76, 0.01507600
77, 0.01514900
78, 0.01521400
79, 0.01530000
80, 0.01561200
81, 0.01599700
82, 0.01657200
83, 0.01766200
84, 0.01773300
85, 0.01780600
86, 0.01787500
87, 0.01792800
88, 0.01799700
89, 0.01804900
90, 0.01809800
91, 0.01814500
92, 0.01825700
93, 0.01833100
94, 0.01840800
95, 0.01847600
96, 0.01853800
97, 0.01861000
98, 0.01867700
99, 0.01873600
100, 0.01879000
101, 0.02004200
102, 0.02097000
103, 0.02532500
104, 0.02533600
105, 0.02602100
106, 0.02633200
107, 0.02650500
108, 0.02665300
109, 0.02680400
110, 0.02695100
111, 0.03078900
112, 0.03085900
113, 0.03092300
114, 0.03097500
115, 0.03103200
116, 0.03109700
117, 0.03116800
118, 0.03121600
119, 0.03125200
120, 0.03130300
121, 0.03135000
122, 0.03146300
123, 0.03151600
124, 0.03155300
125, 0.03159200
126, 0.03164400
127, 0.03169000
128, 0.03178300
129, 0.03182500
130, 0.03186600
131, 0.03190300
132, 0.03203500
133, 0.03207500
134, 0.03211200
135, 0.03214700
136, 0.03229000
137, 0.03232200
138, 0.03236800
139, 0.03241300
140, 0.03246500
141, 0.03251500
142, 0.03258600
143, 0.03263600
144, 0.03268200
145, 0.03275400
146, 0.03278500
147, 0.03282200
148, 0.03285700
149, 0.03295100
150, 0.03297200
151, 0.03330200
152, 0.03345800
153, 0.03561900
154, 0.03573500
155, 0.03578900
156, 0.03584000
157, 0.03588800
158, 0.03592000
159, 0.03596800
160, 0.03600500
161, 0.03604100
162, 0.03611700
163, 0.03615100
164, 0.03618300
165, 0.03646900
166, 0.03666000
167, 0.03671500
168, 0.03679500
169, 0.03686700
170, 0.03692300
171, 0.03699000
172, 0.03705200
173, 0.03710500
174, 0.03718300
175, 0.03724200
176, 0.03729800
177, 0.03843500
178, 0.03852000
179, 0.03859600
180, 0.03866900
181, 0.03873900
182, 0.03880800
183, 0.03889500
184, 0.03921300
185, 0.03959600
186, 0.04052700
187, 0.04158600
188, 0.04165500
189, 0.04173100
190, 0.04180000
191, 0.04185200
192, 0.04192600
193, 0.04198000
194, 0.04202900
195, 0.04207600
196, 0.04217800
197, 0.04226400
198, 0.04234300
199, 0.04241900
200, 0.04247400
201, 0.04254800
202, 0.04261400
203, 0.04267500
204, 0.04273100
205, 0.04398200
206, 0.04490600
207, 0.04936100
208, 0.04937300
209, 0.05008400
210, 0.05039500
211, 0.05055700
212, 0.05070600
213, 0.05085400
214, 0.05099800
215, 0.05489100
216, 0.05496300
217, 0.05503500
218, 0.05510600
219, 0.05518100
220, 0.05525100
221, 0.05532200
222, 0.05537700
223, 0.05542500
224, 0.05550100
225, 0.05557200
226, 0.05569900
227, 0.05577500
228, 0.05583800
229, 0.05590100
230, 0.05597200
231, 0.05603500
232, 0.05610300
233, 0.05616600
234, 0.05622300
235, 0.05627900
236, 0.05642900
237, 0.05648800
238, 0.05654500
239, 0.05659700
240, 0.05675400
241, 0.05680300
242, 0.05686400
243, 0.05693500
244, 0.05700800
245, 0.05706900
246, 0.05715700
247, 0.05723300
248, 0.05730200
249, 0.05739000
250, 0.05742200
251, 0.05747100
252, 0.05752900
253, 0.05763400
254, 0.05766500
255, 0.05798600
256, 0.05815100
257, 0.06022100
258, 0.06033800
259, 0.06040600
260, 0.06047400
261, 0.06053700
262, 0.06059500
263, 0.06066200
264, 0.06071600
265, 0.06076600
266, 0.06086200
267, 0.06091500
268, 0.06096600
269, 0.06132600
270, 0.06150900
271, 0.06156300
272, 0.06161400
273, 0.06166200
274, 0.06169300
275, 0.06174100
276, 0.06177800
277, 0.06181200
278, 0.06186900
279, 0.06190300
280, 0.06193500
281, 0.06306400
282, 0.06313200
283, 0.06318700
284, 0.06324000
285, 0.06329200
286, 0.06334400
287, 0.06341500
288, 0.06372100
289, 0.06410500
290, 0.06466500
291, 0.06575000
292, 0.06580400
293, 0.06586000
294, 0.06590900
295, 0.06594600
296, 0.06600200
297, 0.06604400
298, 0.06608200
299, 0.06611500
300, 0.06622500
301, 0.06627800
302, 0.06633000
303, 0.06637800
304, 0.06641400
305, 0.06647300
306, 0.06651500
307, 0.06655200
308, 0.06658400
309, 0.06785000
310, 0.06879200
311, 0.07405800
312, 0.07410700
313, 0.07516100
314, 0.07552400
315, 0.07567000
316, 0.07580500
317, 0.07593800
318, 0.07607400
319, 0.08074000
320, 0.08081400
321, 0.08088700
322, 0.08095700
323, 0.08102600
324, 0.08109400
325, 0.08117000
326, 0.08122400
327, 0.08128000
328, 0.08134800
329, 0.08141200
330, 0.08153800
331, 0.08161000
332, 0.08166200
333, 0.08172000
334, 0.08178200
335, 0.08185800
336, 0.08194400
337, 0.08198800
338, 0.08202900
339, 0.08208400
340, 0.08225300
341, 0.08232000
342, 0.08238400
343, 0.08244400
344, 0.08260600
345, 0.08266500
346, 0.08273400
347, 0.08280400
348, 0.08287800
349, 0.08293900
350, 0.08303300
351, 0.08310900
352, 0.08317900
353, 0.08326400
354, 0.08329600
355, 0.08335500
356, 0.08341500
357, 0.08352700
358, 0.08356200
359, 0.08390500
360, 0.08408100
361, 0.08612800
362, 0.08627100
363, 0.08634700
364, 0.08642400
365, 0.08649500
366, 0.08654800
367, 0.08662300
368, 0.08668600
369, 0.08674300
370, 0.08683400
371, 0.08689400
372, 0.08695400
373, 0.08724700
374, 0.08743700
375, 0.08750800
376, 0.08758200
377, 0.08765600
378, 0.08771100
379, 0.08778200
380, 0.08784400
381, 0.08790500
382, 0.08799400
383, 0.08804700
384, 0.08810500
385, 0.08919800
386, 0.08927900
387, 0.08935100
388, 0.08942400
389, 0.08949400
390, 0.08956300
391, 0.08964600
392, 0.08995600
393, 0.09034200
394, 0.09092100
395, 0.09200900
396, 0.09207800
397, 0.09215200
398, 0.09222200
399, 0.09227800
400, 0.09235100
401, 0.09550200
402, 0.09557100
403, 0.09560500
404, 0.09569400
405, 0.09574600
406, 0.09579800
407, 0.09584600
408, 0.09588100
409, 0.09592700
410, 0.09596900
411, 0.09600500
412, 0.09603700
413, 0.09733400
414, 0.10204600
415, 0.10706700
416, 0.10716200
417, 0.10821200
418, 0.10852600
419, 0.10869000
420, 0.10883700
421, 0.10899800
422, 0.10914300
423, 0.11335400
424, 0.11343200
425, 0.11350000
426, 0.11356900
427, 0.11363400
428, 0.11369600
429, 0.11376900
430, 0.11382000
431, 0.11387100
432, 0.11393600
433, 0.11399200
434, 0.11411000
435, 0.11418500
436, 0.11424900
437, 0.11431300
438, 0.11438600
439, 0.11444800
440, 0.11451800
441, 0.11458300
442, 0.11464800
443, 0.11470400
444, 0.11486000
445, 0.11492500
446, 0.11498700
447, 0.11504800
448, 0.11520600
449, 0.11526500
450, 0.11533300
451, 0.11540200
452, 0.11547200
453, 0.11553500
454, 0.11562600
455, 0.11570300
456, 0.11577000
457, 0.11585500
458, 0.11588800
459, 0.11595800
460, 0.11601900
461, 0.11612500
462, 0.11615700
463, 0.11649400
464, 0.11667400
465, 0.11879600
466, 0.11892000
467, 0.11899500
468, 0.11907100
469, 0.11914600
470, 0.11919800
471, 0.11927300
472, 0.11933400
473, 0.11939600
474, 0.11948400
475, 0.11954200
476, 0.11960100
477, 0.11989100
478, 0.12008200
479, 0.12015700
480, 0.12022900
481, 0.12029600
482, 0.12035300
483, 0.12042800
484, 0.12048500
485, 0.12054500
486, 0.12062300
487, 0.12068000
488, 0.12073900
489, 0.12181300
490, 0.12188700
491, 0.12195500
492, 0.12202100
493, 0.12208100
494, 0.12214100
495, 0.12223500
496, 0.12254300
497, 0.12292000
498, 0.12350500
499, 0.12461100
500, 0.12466500
501, 0.12472500
502, 0.12478200
503, 0.12482000
504, 0.12487600
505, 0.12491900
506, 0.12495800
507, 0.12499100
508, 0.12507300
509, 0.12512400
510, 0.12517500
511, 0.12522300
512, 0.12525800
513, 0.12530300
514, 0.12534400
515, 0.12538100
516, 0.12541300
517, 0.12669500
518, 0.12763500
519, 0.13319800
520, 0.13321000
521, 0.13405700
522, 0.13439200
523, 0.13455800
524, 0.13470700
525, 0.13486200
526, 0.13501100
527, 0.13945700
528, 0.13953200
529, 0.13960700
530, 0.13967800
531, 0.13974900
532, 0.13981800
533, 0.13989700
534, 0.13995400
535, 0.14001200
536, 0.14008600
537, 0.14015100
538, 0.14029400
539, 0.14036900
540, 0.14042900
541, 0.14049400
542, 0.14056300
543, 0.14063300
544, 0.14069800
545, 0.14076400
546, 0.14082600
547, 0.14088800
548, 0.14103800
549, 0.14109700
550, 0.14116000
551, 0.14121700
552, 0.14138100
553, 0.14143500
554, 0.14150200
555, 0.14156900
556, 0.14163600
557, 0.14169700
558, 0.14177900
559, 0.14184500
560, 0.14190500
561, 0.14198800
562, 0.14202000
563, 0.14206600
564, 0.14211400
565, 0.14223400
566, 0.14226700
567, 0.14260100
568, 0.14277100
569, 0.14485800
570, 0.14497600
571, 0.14504800
572, 0.14512000
573, 0.14519400
574, 0.14525100
