0,39388
1,85248
2,118812
3,148700
4,178516
5,207064
6,235144
7,258828
8,291716
9,314120
10,331884
11,332744
12,333432
13,333912
14,334508
15,335096
16,335660
17,336452
18,336736
19,337536
20,338200
21,338612
22,339444
23,340352
24,340488
25,341204
26,341644
27,342244
28,343148
29,343476
30,344152
31,344980
32,345260
33,345876
34,346320
35,347076
36,347744
37,348160
38,348952
39,349216
40,349856
41,350548
42,351396
43,351732
44,352576
45,352884
46,353608
47,354356
48,354652
49,355460
50,356140
51,356420
52,357216
53,357384
54,358120
55,358408
56,359200
57,359540
58,360312
59,360916
60,361312
61,362032
62,362792
63,363108
64,363888
65,364372
66,365080
67,365736
68,366188
69,366812
70,367220
71,367876
72,368532
73,368944
74,369608
75,370496
76,370944
77,371532
78,372200
79,372680
80,373420
81,373728
82,374432
83,375056
84,375504
85,376196
86,376612
87,377256
88,378032
89,378392
90,379176
91,379632
92,380236
93,380876
94,381308
95,381948
96,382732
97,383240
98,383848
99,384312
100,384904
101,385692
102,385992
103,386728
104,387128
105,387776
106,388432
107,389056
108,389624
109,390284
110,390732
111,391396
112,391880
113,392496
114,393140
115,393580
116,394348
117,394652
118,395364
119,395988
120,396456
121,397092
122,397540
123,398196
124,398852
125,399176
126,399928
127,400248
128,401044
129,401636
130,402144
131,402864
132,403308
133,403932
134,404560
135,405000
136,405700
137,406024
138,406724
139,407384
140,407836
141,408504
142,409148
143,409592
144,410232
145,410664
146,411376
147,411520
148,412064
149,412504
150,413060
151,413556
152,414168
153,414940
154,415236
155,415860
156,416280
157,417028
158,417296
159,418052
160,418712
161,419176
162,419780
163,420112
164,420904
165,421624
166,422068
167,422696
168,423148
169,423772
170,424416
171,424832
172,425484
173,425828
174,426520
175,427256
176,427672
177,428340
178,429000
179,429416
180,430108
181,430552
182,431188
183,431856
184,432296
185,432956
186,433268
187,434032
188,434716
189,435004
190,435652
191,436092
192,436772
193,437220
194,437832
195,438468
196,438748
197,439436
198,439928
199,440580
200,441024
201,441668
202,442356
203,442796
204,443380
205,443796
206,444492
207,444788
208,445408
209,446300
210,446912
211,447220
212,447860
213,448268
214,448820
215,449256
216,449928
217,450352
218,450896
219,451928
220,452072
221,452652
222,453072
223,453776
224,454080
225,454688
226,455132
227,455840
228,456404
229,456712
230,457352
231,457800
232,458388
233,458952
234,459512
235,459948
236,460584
237,461212
238,461652
239,462416
240,462720
241,463288
242,463696
243,464316
244,464960
245,465312
246,466068
247,466352
248,467076
249,467660
250,468092
251,468824
252,469096
253,469776
254,470076
255,470856
256,471140
257,471856
258,472492
259,472932
260,473428
261,473872
262,474500
263,474936
264,475564
265,475848
266,476552
267,477392
268,477536
269,477672
270,478236
271,478556
272,479172
273,479612
274,480152
275,480640
276,481256
277,481580
278,482196
279,482636
280,483260
281,483900
282,484416
283,485068
284,485704
285,486016
286,486708
287,487116
288,487692
289,488136
290,488760
291,489044
292,489700
293,490112
294,490688
295,491104
296,491628
297,492136
298,492588
299,493048
300,493656
301,494280
302,494600
303,495232
304,495684
305,496188
306,496780
307,497380
308,497648
309,498292
310,498744
311,499364
312,499656
313,500360
314,500920
315,501268
316,501864
317,502324
318,502952
319,503700
320,504044
321,504656
322,504996
323,505560
324,506024
325,506556
326,507004
327,507608
328,507908
329,508600
330,508924
331,509580
332,509856
333,510512
334,510796
335,511452
336,511896
337,512520
338,513132
339,513416
340,514136
341,514436
342,515056
343,515340
344,516088
345,516452
346,517024
347,517504
348,518088
349,518412
350,519048
351,519340
352,520784
353,520932
354,521512
355,521812
356,522464
357,523152
358,523580
359,524224
360,524528
361,525152
362,525452
363,526136
364,526536
365,527124
366,527548
367,528008
368,528492
369,529028
370,529480
371,530072
372,530388
373,531048
374,531332
375,532032
376,532620
377,532956
378,533572
379,533896
380,534484
381,534932
382,535604
383,535936
384,536644
385,536920
386,537580
387,537892
388,538500
389,538836
390,539540
391,539868
392,540484
393,540804
394,541316
395,542084
396,542548
397,543036
398,543456
399,544036
400,544328
401,545028
402,545312
403,545960
404,546252
405,546988
406,547288
407,547796
408,548252
409,548840
410,549244
411,549716
412,550196
413,550648
414,551120
415,551640
416,551948
417,552696
418,553028
419,553644
420,553908
421,554552
422,555020
423,555644
424,555916
425,556436
426,557212
427,557496
428,557772
429,558436
430,559084
431,559364
432,560004
433,560300
434,561108
435,561108
436,561108
437,561580
438,562204
439,562536
440,563004
441,563456
442,564008
443,564456
444,564960
445,565396
446,565892
447,566276
448,566852
449,567308
450,567916
451,568248
452,568792
453,569204
454,569704
455,570140
456,570664
457,570956
458,571600
459,571900
460,572532
461,572940
462,573668
463,573964
464,574492
465,574944
466,575396
467,575808
468,576492
469,576800
470,577284
471,577752
472,578248
473,578708
474,579264
475,579980
476,580260
477,580908
478,581240
479,581760
480,582196
481,582728
482,583176
483,583692
484,584116
485,584692
486,584996
487,585596
488,585888
489,586560
490,586856
491,587132
492,587880
493,588184
494,588812
495,589364
496,589652
497,590296
498,590620
499,591252
500,591580
501,592196
502,592692
503,593268
504,593544
505,594204
506,594472
507,595088
508,595540
509,596096
510,596396
511,597016
512,597312
513,597944
514,598228
515,598900
516,599344
517,599908
518,600236
519,600816
520,601088
521,601776
522,602084
523,602604
524,603076
525,603512
526,603968
527,604504
528,604836
529,605720
530,605720
531,606420
532,606728
533,607016
534,607624
535,607920
536,608468
537,608752
538,609352
539,609780
540,610324
541,610648
542,611208
543,611712
544,612312
545,612632
546,613192
547,613476
548,614036
549,614452
550,614956
551,615400
552,615884
553,616188
554,616932
555,617212
556,617904
557,618204
558,618740
559,619192
560,619704
561,620012
562,620632
563,621088
564,621596
565,621872
566,622584
567,622872
568,623496
569,623788
570,624320
571,624756
572,625272
573,625548
574,626224
575,626556
576,627164
577,627324
578,627768
579,628400
580,628636
581,629212
582,629484
583,630120
584,630652
585,631200
586,631508
587,632108
588,632436
589,633036
590,633348
591,633844
592,634176
593,634760
594,635216
595,635676
596,635976
597,636604
598,637128
599,637636
600,637920
601,638636
602,638912
603,639372
604,639816
605,640336
606,640772
607,641296
608,641584
609,642200
610,642488
611,642800
612,643476
613,643764
614,644432
615,644596
616,645200
617,645620
618,646164
619,646488
620,646956
621,647368
622,648020
623,648164
624,648832
625,649120
626,649748
627,650212
628,650836
629,651112
630,651400
631,652024
632,652308
633,652832
634,653116
635,653788
636,654096
637,654728
638,655004
639,655492
640,656052
641,656512
642,656936
643,657420
644,657748
645,658460
646,658744
647,659300
648,659608
649,660272
650,660564
651,661076
652,661360
653,661632
654,661632
655,662104
656,662376
657,663016
658,663312
659,663576
660,664168
661,664588
662,665096
663,665568
664,666048
665,666328
666,666848
667,667296
668,667788
669,668128
670,668868
671,669132
672,669796
673,670072
674,670412
675,670968
676,671272
677,671792
678,672208
679,672732
680,672996
681,673660
682,673976
683,674576
684,675304
685,675440
686,675944
687,676400
688,676720
689,677476
690,677608
691,678320
692,678612
693,679120
694,679408
695,679692
696,680392
697,680700
698,681216
699,681508
700,682124
701,682388
702,683076
703,683376
704,683872
705,684156
706,684812
707,685076
708,685360
709,685984
710,686628
711,686760
712,687212
713,687844
714,688136
715,688840
716,689104
717,689576
718,690032
719,690528
720,690808
721,691112
722,691756
723,692020
724,692520
725,692936
726,693412
727,694148
728,694488
729,694660
730,695272
731,695612
732,696208
733,696480
734,697132
735,697468
736,698096
737,698360
738,698944
739,699104
740,699548
741,700032
742,700356
743,700972
744,701276
745,701764
746,702076
747,702736
748,702880
749,703356
750,703804
751,704220
752,704752
753,704920
754,705512
755,705820
756,706124
757,706848
758,707176
759,707732
760,708064
761,708592
762,708912
763,709592
764,709748
765,710388
766,710668
767,711292
768,711560
769,711864
770,712380
771,713056
772,713488
